TNC	5318	tenascin C (hexabrachion)	28	7	tenascin c | hexabrachion | 	7595669,8993681,12621118,16397579,16406038,18955049,19401147,
RARA	9864	retinoic acid receptor, alpha	27	7	retinoic acid receptor | retinoic acid receptor alpha | RAR- | RARalpha | RARs | 	9065723,15635645,16280193,18495661,19931493,21159962,26085845,
MTR	7468	5-methyltetrahydrofolate-homocysteine methyltransferase	26	7	5 methyltetrahydrofolate homocysteine methyltransf | MTR | 	15201366,16894458,19440165,21543238,22005284,23094987,23382314,
MTNR1B	7464	melatonin receptor 1B	24	7	MTNR1B | MT2 | 	18020480,19184136,20377855,20657642,21460645,22658946,24314750,
NXF2	8072	nuclear RNA export factor 2	24	7	Nxf2 | NXF2 | 	11566096,12784308,16790844,17548835,19214804,22351071,23675524,
SLC2A4	11009	solute carrier family 2 (facilitated glucose transporter), member 4	24	7	glucose transporter 4 | GLUT4 | SLC2A4 | 	12029447,15741651,18463892,18768700,22855155,24668897,26581601,
ETV5	3494	ets variant gene 5 (ets-related molecule)	23	7	ERM | ERM-like | 	11162443,16286931,16462201,18382465,19371356,19401147,20934411,
HCRT	4847	hypocretin (orexin) neuropeptide precursor	23	7	orexin | Hcrt | 	16904080,17514195,17604107,19639292,23011807,23135822,24122734,
IL12A	5969	interleukin 12A (natural killer cell stimulatory factor 1, cytotoxic lymphocyte maturation factor 1, p35)	23	7	interleukin 12 | p35 | p35- | P35 | 	11924904,15193289,15870662,17148953,19643577,19712053,20188215,
IL5	6016	interleukin 5 (colony-stimulating factor, eosinophil)	23	7	il 5 | interleukin 5 | IL-5 | 	12378124,15850669,18223167,19212759,21130225,22562209,25250802,
MCPH1	6954	microcephalin 1	23	7	microcephalin | MCPH1 | BRIT1 | 	12751467,16211557,18329113,18469675,19931588,21668957,21837366,
PRKG1	9414	protein kinase, cGMP-dependent, type I	23	7	PGK-neomycin | PGK-Neomycin | PGK-deficient | 	6830158,2715616,8043870,10809925,15175651,17209129,17940072,
PTPRU	9683	protein tyrosine phosphatase, receptor type, U	23	7	pcp2 | PTP-dependent | 	11923441,12493535,18652899,18773962,18829665,19214804,26158416,
SGK1	10810	serum/glucocorticoid regulated kinase 1	23	7	serum/glucocorticoid regulated kinase | Sgk1 | SGK1 | Sgk | SGK-1 | 	15516997,15517312,17848915,18717648,19401147,23645137,24131995,
TG	11764	thyroglobulin	23	7	thyroglobulin | TGN-associated | 	12843141,12915445,15198913,15598685,17895407,20228810,21710140,
EGR3	3240	early growth response 3	22	7	Egr3 | EGR3 | Egr-3 | egr-3 | 	7769989,9987007,16091474,16901909,20105316,22082659,23645137,
ITGAM	6149	integrin, alpha M (complement component 3 receptor 3 subunit)	22	7	integrin alpha m | mac 1 | CD11b | Mac-1 | 	9825573,11603805,15708479,15850669,20595955,21092260,22612226,
PDPK1	8816	3-phosphoinositide dependent protein kinase-1	22	7	3 phosphoinositide dependent protein kinase 1 | PDK-1 | PDK1 | Pdk1 | 	12711546,17604107,17719647,17848915,18794882,20404047,21061166,
SYN2	11495	synapsin II	21	7	synapsin ii | SYN2 | SynII | 	9700837,16344150,20034013,20338242,20804820,22571925,25088614,
CXCL11	10638	chemokine (C-X-C motif) ligand 11	20	7	b r1 | i tac | I-TAC | CXCL11 | ITAC | 	11223165,12750012,14625043,15240803,17363260,21056667,22607552,
STS	11425	steroid sulfatase (microsomal), isozyme S	20	7	steroid sulfatase | STS | STS- | Sts | 	10999840,14631207,14636323,15888481,16612480,17367875,23340970,
SON	11183	SON DNA binding protein	19	7	SON | 	7968359,7643957,9130780,9132693,15571756,17000015,19686775,
CCL3	10627	chemokine (C-C motif) ligand 3	18	7	chemokine c c motif ligand 3 | MIP-1alpha | CCL3 | MIP-1a | 	17515952,18076643,20442815,20940264,21056667,21435392,24047524,
MAPK14	6876	mitogen-activated protein kinase 14	18	7	p38 mitogen activated protein kinase | p38 map kinase | p38-kinase | 	10199631,12029447,17986930,19218233,19362806,19401147,20111592,
ACACA	84	acetyl-Coenzyme A carboxylase alpha	17	7	acc | ACC | Acc | 	16093389,16819533,17150371,18718866,19436069,24105977,24553731,
DCR	2708	Down syndrome chromosome region	17	7	DSCR | 	8872470,15694837,16963290,17720532,19192387,19460634,24465139,
PTK2B	9612	PTK2B protein tyrosine kinase 2 beta	17	7	calcium dependent tyrosine kinase | proline rich tyrosine kinase 2 | PTK | PYK2 | pTK | PKB | 	11115729,15269337,15583703,16831414,17186374,17720532,19507062,
SRD5A1	11284	steroid-5-alpha-reductase, alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1)	17	7	5 alpha reductase | 	11238528,11978855,12751467,16834758,18346939,22171026,23867117,
ADAM22	201	ADAM metallopeptidase domain 22	16	7	ADAM22 | Adam22 | ADAM22-negative | ADAM22-binding | 	18773962,19701204,19796686,19833108,20133599,20463223,20524136,
CDKN1B	1785	cyclin-dependent kinase inhibitor 1B (p27, Kip1)	16	7	kip1 | p27-Kip1 | 	12037687,16023586,17604107,17719647,20111592,22723706,25698753,
KHDRBS1	18116	KH domain containing, RNA binding, signal transduction associated 1	16	7	Sam68 | p62 | 	16397579,19931493,20078424,20721566,21965301,22009361,25492614,
REL	9954	v-rel reticuloendotheliosis viral oncogene homolog (avian)	16	7	c rel | rel-like | Rel | 	11425894,15120250,16397579,17112801,17186374,18661234,24162932,
SLC17A5	10933	solute carrier family 17 (anion/sugar transporter), member 5	16	7	sialic acid storage disease | sialin | AST | 	10052404,11723392,16842952,17923109,19184102,19262378,23571189,
TFAP4	11745	transcription factor AP-4 (activating enhancer binding protein 4)	16	7	ap 4 | AP-4 | 	16289054,16714485,17988802,18337178,18414393,19038255,20203623,
BCYRN1	1022	brain cytoplasmic RNA 1, Bc1 analog (mouse)	15	7	brain cytoplasmic rna 1 | BC200 | 	12867085,15861180,16006558,16511857,17417632,18805096,22351071,
CACNB4	1404	calcium channel, voltage-dependent, beta 4 subunit	15	7	Cacnb4 | CACNB4 | 	9628818,10515159,10987573,18093740,20824453,21713554,23511121,
DRD4	3025	dopamine receptor D4	15	7	dopamine receptor d4 | d dopamine receptor | Drd4 | DRD4 | 	15518916,18560438,19639292,19715710,20513229,20856918,21647150,
EEF1B3	3209	eukaryotic translation elongation factor 1 beta 3	15	7	beta3 | 	15755675,16000229,17055592,18382465,19401147,23980137,24909990,
UCP2	12518	uncoupling protein 2 (mitochondrial, proton carrier)	15	7	uncoupling protein 2 | Ucp2 | UCP2 | 	12960023,16940764,24416410,24671870,24931352,26224859,26268944,
RGS6	10002	regulator of G-protein signaling 6	14	7	GAP-like | GAPs | 	15194111,15210307,15385157,15562827,17215396,20228810,21970827,
TNS1	11973	tensin 1	14	7	tensin | TNS | 	12867085,17956319,20643380,21460645,21605373,22147265,23136410,
AGTR1	336	angiotensin II receptor, type 1	13	7	angiotensin ii receptor | AT1R | AGTR1 | AT1 | 	12089445,18363708,19783417,20533906,22442695,24921004,25443741,
DPYSL2	3014	dihydropyrimidinase-like 2	13	7	drp2 | drp 2 | dihydropyrimidinase like 2 | CRMP-2 | CRMP2-mediated | DRP-2 | DPYSL2 | 	10751678,17402852,17461888,19204725,22433297,23838888,25341474,
KCNQ4	6298	potassium voltage-gated channel, KQT-like subfamily, member 4	13	7	Kv7.4 | KCNQ4 | DFNA2 | 	15269337,15516997,15901787,18238816,18515377,18577704,19733209,
EXOSC1	17286	exosome component 1	12	7	p13 | P13 | 	9795229,11603805,15067323,15210304,15755683,19701204,21076337,
GLRA3	4328	glycine receptor, alpha 3	12	7	ligand gated ion channel | glycine receptor alpha3 | GLRA3 | 	12493535,15755675,16410023,18382465,18394707,19184136,19723286,
NPTX2	7953	neuronal pentraxin II	12	7	NARP | Narp | NPTX2 | 	9700597,9866829,17012225,17191130,19268975,25027558,20301403,
PDGFRB	8804	platelet-derived growth factor receptor, beta polypeptide	12	7	platelet derived growth factor receptor beta | PDGFR | Pdgfrb | 	8811510,15518916,16989910,17437409,22395208,24375390,24765068,
APOA1	600	apolipoprotein A-I	11	7	apolipoprotein a1 | apolipoprotein a i | 	2346078,2807620,1836088,16095751,16121806,23269212,23980720,
CCRK	21420	cell cycle related kinase	11	7	p42 | P42 | 	11095636,14597225,15150271,15667930,16382052,17719647,23175819,
GLS2	29570	glutaminase 2 (liver, mitochondrial)	11	7	phosphate activated glutaminase | Gls2 | L-GA | 	8323816,15338308,16359920,17115168,19710312,21138736,25345404,
CFP	8864	complement factor properdin	10	7	mPFC | CFP-labeled | PFC | 	17000015,19126440,20457613,20632321,21209221,24109430,25613019,
CHRNA3	1957	cholinergic receptor, nicotinic, alpha 3	10	7	neuronal nicotinic acetylcholine receptor | 	9259383,9480290,10226754,10439438,10987573,12751467,20824453,
NFASC	29866	neurofascin homolog (chicken)	10	7	neurofascin | 	10739573,11779698,15927687,19401147,22573111,24047952,26177381,
PDGFRA	8803	platelet-derived growth factor receptor, alpha polypeptide	10	7	platelet derived growth factor receptor | platelet derived growth factor receptor alpha | PDGFRA | PDGFRalpha | 	7519254,11603805,12891682,16495162,17437409,19835947,20097287,
UBASH3B	29884	ubiquitin associated and SH3 domain containing, B	10	7	sts1 | p70 | 	15670717,17719647,17959805,19507062,20188650,21307646,23083736,
CX3CL1	10647	chemokine (C-X3-C motif) ligand 1	9	7	Ntn | NTN | fractalkine | CX3CL1 | 	16375723,18223167,18661234,19061857,19700661,20206619,23645137,
GPLD1	4459	glycosylphosphatidylinositol specific phospholipase D1	9	7	phospholipase d | 	10736372,11356873,15330336,18354002,18550821,21061166,24336713,
ALDH9A1	412	aldehyde dehydrogenase 9 family, member A1	8	7	aldehyde dehydrogenase | 	8528251,10810660,16814730,18560438,19965611,20411357,22759592,
MAGIX	30006	MAGI family member, X-linked	8	7	pdz domain containing | pdz domain containing protein | 	10751678,12493535,15210307,15269337,19401147,22009348,23436724,
PLG	9071	plasminogen	8	7	plasminogen | 	9169529,10570208,18093740,20219643,24671870,25405315,26290361,
EIF4EBP1	3288	eukaryotic translation initiation factor 4E binding protein 1	7	7	bp 1 | 4E-BP1 | 4EBP1 | 	12504590,14700552,16418001,18794882,21307646,21970827,23265840,
PC	8636	pyruvate carboxylase	7	7	pyruvate carboxylase | 	178159,12029447,12505649,18814980,19154620,24236946,25345404,
SULT1A1	11453	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1	364	6	p pst | STP | PST | SULT1A1 | 	8844057,15860413,16014725,17112801,22743350,24881048,
DLX1	2914	distal-less homeobox 1	197	6	DLX1 | Dlx1-expression-is-maintained-in-subsets-of-intern | 	10372507,10440834,16007083,17711980,20146928,21913335,
FRAXE	3949	fragile site, folic acid type, rare, fra(X)(q28) E	187	6	FMR2 | FRAXE | Fmr2 | 	10222796,10565502,11171404,11923441,18329113,21574958,
KCNK2	6277	potassium channel, subfamily K, member 2	177	6	trek 1 | trek1 | Trek-1 | Kcnk2 | TREK-1-expressing | TREK-1-deficient | TREK1 | KCNK2 | TREK-like | Trek1 | 	15175651,16207875,16410023,17659475,20605797,22973213,
OCRL	8108	oculocerebrorenal syndrome of Lowe	153	6	oculocerebrorenal syndrome of lowe | OCRL1 | OCRL | OCRL-1 | OCRL1-deficient | ocrl | 	12915445,14981612,16101675,18329113,20301653,22680056,
SPAST	11233	spastin	135	6	spastin | SPG4 | 	11115729,12751467,15159500,15667412,16828199,20935173,
GDI1	4226	GDP dissociation inhibitor 1	101	6	gdp dissociation inhibitor 1 | Gdi1 | GDI1 | 	12207950,16506138,17646299,18463892,18829665,23719926,
SLC6A2	11048	solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2	97	6	norepinephrine transporter | noradrenaline transporter | NET | NAT1 | 	10526118,15210307,16052243,16563443,17079592,17112801,
PTGS1	9604	prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)	93	6	COX1 | COX-1 | 	9175105,16647138,16677768,17629358,18093696,18625223,
CYP2D6	2625	cytochrome P450, family 2, subfamily D, polypeptide 6	85	6	cytochrome p450 2d6 | CYP2D6 | CYP2D | 	10755579,16495758,17433928,18621942,23588704,26000221,
KCNK9	6283	potassium channel, subfamily K, member 9	73	6	task 3 | task3 | TASK-3 | Kcnk9 | KCNK9 | TASK3 | 	12751467,15175651,16207875,16410023,17659475,24667089,
DLX5	2918	distal-less homeobox 5	65	6	dlx5 | Dlx5 | DLX5 | 	15614781,15930497,16007083,19195802,20087182,23348913,
FOXG1	3811	forkhead box G1	61	6	forkhead box g1b | forkhead box g1 | Bf-1 | Qin | Foxg1 | FOXG1 | FOXG1B | 	15930497,18627055,19806373,21694734,24779060,26508630,
CPEB1	21744	cytoplasmic polyadenylation element binding protein 1	60	6	CPEB-related | CPEB-interacting | CPEB-regulated | CPEB-mediated | CPEB-1 | 	15464890,15659339,15780932,16418001,17254795,17923234,
XIAP	592	X-linked inhibitor of apoptosis	53	6	x linked inhibitor of apoptosis | XIAP | XIAP-deficient | XIAPs | 	10666683,16336964,16375723,16651883,19570023,21909957,
RBPJ	5724	recombination signal binding protein for immunoglobulin kappa J region	52	6	rbp j | CBF1 | RBP-J | Suh | RBP-J-dependent | 	11516827,12751467,12906797,23179590,23371401,24162932,
UCHL1	12513	ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase)	45	6	ubiquitin c terminal esterase l1 | uch l1 | PGP9.5 | UCH-L1 | UCHL-1 | PARK5 | 	17956319,17986930,18855017,19631241,22032467,23603808,
ID2	5361	inhibitor of DNA binding 2, dominant negative helix-loop-helix protein	44	6	ID2 | Id2 | Id-2 | 	9814817,11564418,11746449,12379251,20434134,20824453,
NR1I3	7969	nuclear receptor subfamily 1, group I, member 3	44	6	constitutive androstane receptor | constitutive active receptor | CAR | CAR-dependent | CAR-regulated | NR1I3 | 	16814730,17112801,17852034,18473823,20472134,24105600,
TLR2	11848	toll-like receptor 2	39	6	toll like receptor 2 | TLR2-expressing | TLRs | TLR-2 | 	15193289,18328784,21414994,22226452,24246964,26260962,
ASMT	750	acetylserotonin O-methyltransferase	36	6	acetylserotonin methyltransferase | acetylserotonin o methyltransferase | ASMT | 	20218744,20377855,21293268,21460645,22694957,24752680,
MVP	7531	major vault protein	36	6	major vault protein | MVP | LRP | 	12919388,14994922,15571508,16409553,18509980,19357816,
GJB6	4288	gap junction protein, beta 6, 30kDa	35	6	connexin30 | connexin 30 | CX30 | GJB6 | Cx30 | Gjb6 | 	11072094,16495941,18006137,19605630,19710312,23134496,
PTPN5	9657	protein tyrosine phosphatase, non-receptor type 5 (striatum-enriched)	35	6	STEP | STEPs | 	17514195,19625523,20188650,22009355,23831253,25956630,
RAB5A	9783	RAB5A, member RAS oncogene family	34	6	RAB5 | Rab5a | Rab5 | 	10751678,18004590,18463892,18829665,19036346,20404047,
ABCC5	56	ATP-binding cassette, sub-family C (CFTR/MRP), member 5	33	6	MRP5 | ABCC5 | 	12699350,16011870,16193381,16361082,16708052,21449672,
CAP1	20040	CAP, adenylate cyclase-associated protein 1 (yeast)	33	6	CAP | Cap1 | 	16809057,20097604,20404047,21518065,23360102,24130229,
MBNL1	6923	muscleblind-like (Drosophila)	32	6	muscleblind like | Exp | exp | MBNL1 | 	12751467,18829665,20524136,20658986,21822699,22009361,
NPAS4	18983	neuronal PAS domain protein 4	32	6	NPAS4 | NXF | nxf | Npas4 | 	11566096,12784308,14701734,18621663,23675524,25549857,
PCDH10	13404	protocadherin 10	32	6	protocadherin 10 | PCDH10 | Pcdh10-proteasome | PCDH19 | 	18621663,20087182,21460645,22765916,23260144,23334464,
SH3PXD2A	23664	SH3 and PX domains 2A	32	6	FISH | 	12794705,16455265,16819533,18842366,22157634,24478188,
NXF1	8071	nuclear RNA export factor 1	31	6	Nxf1 | NXF1-mediated | NXF1-associated | TAP | 	11566096,16790844,17548835,19214804,19837168,22351071,
PLD1	9067	phospholipase D1, phosphatidylcholine-specific	31	6	phospholipase d1 | PLD1-mediated | Pld1 | 	15330336,15716416,17719647,18550821,21061166,24336713,
GPBAR1	19680	G protein-coupled bile acid receptor 1	30	6	m bar | GPCR-interacting | GPCRs | TGR5 | 	12769621,12931206,16888153,17719647,17848915,25787676,
NOTCH3	7883	Notch homolog 3 (Drosophila)	29	6	notch3 | notch homolog 3 | CADASIL | Cadasil | NOTCH3 | 	12906797,20570643,20607582,21414809,22395208,23203776,
TNNI3	11947	troponin I type 3 (cardiac)	29	6	troponin i | cTnI | 	15367881,17133184,20650612,20942243,22194766,23571189,
ISL1	6132	ISL LIM homeobox 1	28	6	isl 1 | islet 1 | isl1 | Isl-1 | Isl1 | 	15574732,16014725,16495162,18004590,18717648,19357268,
RCAN1	3040	regulator of calcineurin 1	28	6	down syndrome critical region gene 1 | DSCR1 | DSCR1-induced | RCAN1 | 	14668437,18717648,19192387,22863780,22909818,24352425,
HOXA1	5099	homeobox A1	27	6	Hoxa-1 | hoxa1 | Hoxa1 | HOXA1 | 	11588233,16280193,17848915,18512762,21388746,21624971,
KCNJ3	6264	potassium inwardly-rectifying channel, subfamily J, member 3	27	6	KCNJ3 | Kir3.1-Kir3.4 | GIRK1 | 	10686544,17604107,18977371,19605630,19710312,23730969,
KCNMA1	6284	potassium large conductance calcium-activated channel, subfamily M, alpha member 1	27	6	kcnma1 | MaxiK | KCNMA1 | Slo | 	16239267,16418001,17275285,18295190,18414909,20131966,
APC	583	adenomatous polyposis coli	26	6	adenomatous polyposis coli | adenomatous polyposis coli protein | APC | 	8571709,18023603,18046442,18451862,19507062,24934177,
GPR98	17416	G protein-coupled receptor 98	26	6	very large g protein coupled receptor 1 | GPR98 | Vlgr1b | Mass1 | Vlgr1 | VLGR1 | MASS1 | mass1 | 	11545713,12095917,15207856,15606908,19833108,21618827,
GPX1	4553	glutathione peroxidase 1	26	6	cellular glutathione peroxidase | glutathione peroxidase 1 | GPX-1 | GPX1 | GPx-1 | 	16647138,19195803,19499324,20087183,21460645,25405315,
PON1	9204	paraoxonase 1	26	6	paraoxonase | paraoxonase 1 | PON | PON1 | 	17848915,18394707,18845182,20087183,20519057,25218892,
SEMA3A	10723	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A	26	6	semaphorin 3a | Sema3A | Sema3A-dependent | Sema3a | 	12625453,12821384,15583703,16723529,18248790,22683681,
SNRPN	11164	small nuclear ribonucleoprotein polypeptide N	26	6	snurf snrpn | Snrpn | SNURF-SNRPN | SMDs | 	15930497,19421899,19656775,19796712,22521361,25464360,
WHSC1	12766	Wolf-Hirschhorn syndrome candidate 1	26	6	WHSC1 | WHS-patient | WHS-associated | NSD2 | WHS-patient-derived | 	20819625,22338478,24243641,24626991,24738919,26411517,
DLGAP3	30368	discs, large (Drosophila) homolog-associated protein 3	25	6	SAPAP3 | SAPAP3-deficient | Dlgap3 | Sapap3 | 	18474609,20457613,22009348,22351071,23511908,23754400,
KCNE1	6240	potassium voltage-gated channel, Isk-related family, member 1	25	6	potassium voltage gated channel isk related subfam | Kcne1-potassium | MinK-related | MinK-Related | Isk-related | IsK | KCNE1 | hKCNE1 | 	9827540,11336779,15269337,15516997,16495758,24769622,
LRP2	6694	low density lipoprotein-related protein 2	24	6	megalin | LRP-2 | gp330 | LRP2 | DBS | 	11115729,15516997,17258711,19061857,20217538,22395208,
SLC12A4	10913	solute carrier family 12 (potassium/chloride transporters), member 4	24	6	KCC1 | 	10187864,10793196,12354637,12689771,18550034,20637866,
ADSL	291	adenylosuccinate lyase	23	6	adenylosuccinate lyase | adenylosuccinase | ASL | ADSL | 	1302001,9266351,18368630,21401501,21903433,24779060,
HDC	4855	histidine decarboxylase	23	6	histidine decarboxylase | HDC | 	12767918,15193365,16137576,17554622,22948383,24122734,
LRP1	6692	low density lipoprotein-related protein 1 (alpha-2-macroglobulin receptor)	23	6	LRP-family | LRP-1 | LRP1 | LRP-mediated | LRPs | ApoER | 	15583703,17143299,18955571,19061857,20217538,22395208,
SPTLC1	11277	serine palmitoyltransferase, long chain base subunit 1	23	6	hereditary sensory neuropathy | HSAN | 	6161237,1284106,10233776,18463892,21397470,22814739,
KCNIP1	15521	Kv channel interacting protein 1	22	6	kv channel interacting protein 1 | KChIP1 | KCHIP1 | 	15269337,17313824,18717648,18727953,19279261,20519532,
MIP	7103	major intrinsic protein of lens fiber	22	6	aquaporin | MIP | 	15517312,19096787,19211496,19448080,20404047,22248325,
CCNB1	1579	cyclin B1	21	6	cyclin b1 | 	11857108,12931206,15659339,16462201,17925171,18482164,
DCTN5	24594	dynactin 5 (p25)	21	6	P25 | 	17959805,18093696,19643577,19701204,20513644,23681488,
LEPR	6554	leptin receptor	21	6	leptin receptor | LEPR | OB-R | 	12482897,16040233,18786562,22306263,22647716,24096619,
PECAM1	8823	platelet/endothelial cell adhesion molecule (CD31 antigen)	21	6	pecam 1 | CD31 | CD31- | CD-31 | PECAM-1 | CD31-positive | 	16820800,18317782,19061857,19357816,20595955,20881566,
ACO2	118	aconitase 2, mitochondrial	20	6	aconitase | 	11113305,11904234,15544915,20411357,22200564,22781167,
GGT1	4250	gamma-glutamyltransferase 1	20	6	gamma glutamyl transpeptidase | GTG | GGT | 	6118466,9360211,10233776,15530475,20800506,22524313,
AK2	362	adenylate kinase 2	19	6	adenylate kinase | adenylate kinase mitochondrial | AK2 | 	12044443,17662886,18180767,19796712,20033705,24916961,
CTSB	2527	cathepsin B	19	6	cathepsin b | 	19216901,19420257,20352108,20721566,23263886,26388830,
TRPV1	12716	transient receptor potential cation channel, subfamily V, member 1	19	6	capsaicin receptor | TRPV1-specific | 	16375723,17714453,19729208,20705520,22735490,25123336,
CCL5	10632	chemokine (C-C motif) ligand 5	18	6	Rantes | RANTES | CCL5 | 	12097789,18661234,20940264,21332311,22607552,24047524,
NRP2	8005	neuropilin 2	18	6	neuropilin 2 | NPN2 | NRP2 | Npn-2 | 	12379251,18093740,18657176,21214535,21273439,25143608,
BAK1	949	BCL2-antagonist/killer 1	17	6	bcl 2 homologous antagonist/killer | BAK | Bak | 	12689595,15708479,16651883,19796712,22936246,23882182,
ERAL1	3424	Era G-protein-like 1 (E. coli)	17	6	ERalpha | ERA | 	15667930,19490052,19576991,19931493,20347981,23719926,
IRAK1	6112	interleukin-1 receptor-associated kinase 1	17	6	interleukin 1 receptor associated kinase 1 | IRAK1 | IRAK | 	16397579,18786256,19057379,20035514,22231481,24553459,
OLIG2	9398	oligodendrocyte lineage transcription factor 2	17	6	OLIG2 | Olig2 | 	12461181,16771838,18717648,19486010,22343408,26712314,
SLC9A6	11079	solute carrier family 9 (sodium/hydrogen exchanger), member 6	17	6	NHE6 | SLC9A6 | 	18621658,18621663,21460645,21647150,24090639,24779060,
CD44	1681	CD44 molecule (Indian blood group)	16	6	heparan sulfate proteoglycan | hyaluronate receptor | CD44 | 	9390996,17442246,18093740,18955571,19061857,22759592,
GABRA5	4079	gamma-aminobutyric acid (GABA) A receptor, alpha 5	16	6	gamma aminobutyric acid a receptor alpha 5 | Gabra5 | GABRA5 | 	11424049,17275285,18394707,18773962,20404047,21694734,
ID1	5360	inhibitor of DNA binding 1, dominant negative helix-loop-helix protein	16	6	ID1 | Id1 | Id-1 | 	9814817,11746449,19729208,20434134,20824453,22933152,
P4HB	8548	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), beta polypeptide	16	6	protein disulfide isomerase | PDIs | PDI | 	15930737,16651883,17052216,20411357,22750028,23334563,
PARK7	16369	Parkinson disease (autosomal recessive, early onset) 7	16	6	parkinson disease 7 | dj 1 | Park7 | PARK7 | DJ-1 | 	10955406,12751467,17209129,17956319,22068627,24606795,
PLA2G7	9040	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)	16	6	platelet activating factor acetylhydrolase | PAFAH | 	10987573,12764037,16413123,16647138,19864038,21222180,
ATP6AP2	18305	ATPase, H+ transporting, lysosomal accessory protein 2	15	6	renin receptor | ATP6AP2 | 	15770227,18243793,20409887,19474391,20383869,23595882,
CACNG3	1407	calcium channel, voltage-dependent, gamma subunit 3	15	6	Cacng2 | CACNG3 | 	9697694,10515159,10987573,18093740,18556211,20688780,
CRMP1	2365	collapsin response mediator protein 1	15	6	collapsin response mediator protein 1 | drp1 | CRMP1 | CRMP-1 | Drp1 | 	17402852,19796712,23333625,23597828,23838888,26783368,
EIF2AK3	3255	eukaryotic translation initiation factor 2-alpha kinase 3	15	6	PERK | PEK | EIF2AK3 | P-ERK | HRI | 	12686399,15003282,16510718,17959805,24525405,26159176,
SLC6A8	11055	solute carrier family 6 (neurotransmitter transporter, creatine), member 8	15	6	SLC6A8-deficient | 	12751467,15690397,20528887,22543975,23234264,24561156,
SMARCA2	11098	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	15	6	SWI2 | SNF2-like | SMARCA2 | Snf2 | 	12953102,15199138,16212558,19020049,22759592,24736721,
YBX1	8014	Y box binding protein 1	15	6	y box binding protein 1 | yb 1 | YB1 | YB-1 | 	12867085,15516998,15680513,15861180,20148281,24569372,
ABL1	76	c-abl oncogene 1, receptor tyrosine kinase	14	6	c abl | Abl | Abl-related | Abl-interacting | ABL | 	9761316,11516827,11829339,15987940,17215396,20658986,
PANX1	8599	pannexin 1	14	6	pannexin1 | pannexin 1 | Px1 | PANX1 | 	18006137,18784294,19056988,22591576,24807590,25170119,
TNNT2	11949	troponin T type 2 (cardiac)	14	6	troponin t | cardiac troponin t | cTnT | TNNT2 | 	15367881,17343748,20033705,20409074,20658986,24326042,
ADORA2A	263	adenosine A2a receptor	13	6	adenosine a2a receptor | adenosine a2 receptor | ADORA2A | 	15193365,16121125,19639292,20442815,21460645,23340501,
DBI	2690	diazepam binding inhibitor (GABA receptor modulator, acyl-Coenzyme A binding protein)	13	6	diazepam binding inhibitor | gaba receptor modulator | DBI | Dbi | 	11007554,17150371,18093740,19675232,22543975,25600369,
GLYAT	13734	glycine-N-acyltransferase	13	6	GAT | GATs | 	15210304,15338308,15550575,15802192,16359920,17408599,
KCNQ5	6299	potassium voltage-gated channel, KQT-like subfamily, member 5	13	6	Kv7.5 | KCNQ5 | 	15720253,15901787,16154661,18238816,18577704,19733209,
CBR1	1548	carbonyl reductase 1	12	6	CBR | Cbr-carbonyl | 	11336779,20641274,20642007,20734500,20734501,20641745,
CDH9	1768	cadherin 9, type 2 (T1-cadherin)	12	6	cadherin 9 | CDH9 | 	19404256,21426945,21460645,21522181,22765916,23340501,
SUOX	11460	sulfite oxidase	12	6	sulfite oxidase | 	6997882,3877898,8302261,9415683,9634514,21285035,
BRCA2	1101	breast cancer 2, early onset	11	6	fanconi anemia | BRCA2-associated | BRCA2-interacting | Brca2 | FAD-linked | 	10232749,18560438,18661234,18717648,20661276,22759592,
GAA	4065	glucosidase, alpha; acid (Pompe disease, glycogen storage disease type II)	11	6	alpha glucosidase | acid alpha glucosidase | acid maltase | GAA | 	2205434,1795162,10885338,11427988,11719274,17118331,
GABRA4	4078	gamma-aminobutyric acid (GABA) A receptor, alpha 4	11	6	GABRA4 | Gabra4 | 	16091474,16901909,17079662,17275285,19605630,21332311,
MT-ND1	7455	mitochondrially encoded NADH dehydrogenase 1	11	6	nadh dehydrogenase subunit 1 | mt nd1 | ND1 | Mt-ND1 | MT-ND1 | 	12610069,17320116,19796712,21119085,21572739,24830958,
PYY	9748	peptide YY	11	6	peptide yy | PYY | 	9259481,10375706,10678775,15123022,15979311,24096619,
TWIST1	12428	twist homolog 1 (acrocephalosyndactyly 3; Saethre-Chotzen syndrome) (Drosophila)	11	6	blepharophimosis | twist1 | TWIST | Twist1 | 	9266197,9934984,11043430,11746007,16096999,25568313,
ATG5	589	ATG5 autophagy related 5 homolog (S. cerevisiae)	10	6	ATG5 | Atg5 | 	17223264,18212531,19216901,20797447,22523285,24818601,
